Date,Price,Open,High,Low,Change %
"Jan 25, 2017",1200.31,1208.79,1209.84,1192.83,-0.0070
"Jan 24, 2017",1208.81,1217.40,1219.66,1206.02,-0.0071
"Jan 23, 2017",1217.48,1209.43,1219.54,1209.27,0.0062
"Jan 20, 2017",1209.96,1205.16,1215.30,1198.68,0.0040
"Jan 19, 2017",1205.14,1203.92,1206.88,1195.86,0.0012
"Jan 18, 2017",1203.64,1216.56,1217.60,1201.91,-0.0106
"Jan 17, 2017",1216.54,1202.80,1218.72,1202.38,0.0111
"Jan 16, 2017",1203.17,1200.55,1208.23,1198.17,0.0046
"Jan 13, 2017",1197.66,1195.96,1201.20,1187.93,0.0017
"Jan 12, 2017",1195.66,1191.75,1207.07,1191.00,0.0032
"Jan 11, 2017",1191.85,1187.74,1198.79,1177.33,0.0035
"Jan 10, 2017",1187.74,1181.32,1190.57,1179.86,0.0055
"Jan 09, 2017",1181.27,1172.64,1185.91,1171.89,0.0072
"Jan 06, 2017",1172.81,1180.38,1181.49,1170.37,-0.0065
"Jan 05, 2017",1180.48,1163.67,1184.99,1162.38,0.0143
"Jan 04, 2017",1163.80,1159.28,1168.23,1156.35,0.0042
"Jan 03, 2017",1158.91,1150.80,1163.61,1145.77,0.0073
"Jan 02, 2017",1150.52,1150.55,1152.66,1149.66,-0.0012
"Dec 30, 2016",1151.85,1158.68,1163.53,1149.49,-0.0056
"Dec 29, 2016",1158.32,1142.39,1159.58,1140.81,0.0139
"Dec 28, 2016",1142.45,1139.64,1144.84,1136.54,0.0027
"Dec 27, 2016",1139.35,1134.06,1149.48,1131.85,0.0048
"Dec 26, 2016",1133.94,1133.94,1133.94,1133.94,0.0004
"Dec 23, 2016",1133.49,1128.89,1136.12,1128.18,0.0043
"Dec 22, 2016",1128.69,1131.80,1134.17,1127.43,-0.0027
"Dec 21, 2016",1131.80,1132.14,1137.50,1129.29,-0.0004
"Dec 20, 2016",1132.20,1139.34,1140.08,1125.63,-0.0060
"Dec 19, 2016",1139.05,1134.35,1142.70,1134.14,0.0044
"Dec 16, 2016",1134.09,1128.44,1141.28,1126.46,0.0050
"Dec 15, 2016",1128.43,1143.81,1144.50,1122.44,-0.0138
"Dec 14, 2016",1144.25,1158.39,1165.10,1139.47,-0.0122
"Dec 13, 2016",1158.35,1162.45,1165.16,1154.71,-0.0033
"Dec 12, 2016",1162.21,1159.01,1165.85,1151.43,0.0037
"Dec 09, 2016",1157.87,1170.48,1172.22,1156.17,-0.0108
"Dec 08, 2016",1170.55,1173.65,1178.62,1168.88,-0.0029
"Dec 07, 2016",1174.00,1169.64,1180.30,1165.35,0.0036
"Dec 06, 2016",1169.74,1170.18,1175.40,1166.53,-0.0004
"Dec 05, 2016",1170.26,1182.80,1187.79,1157.08,-0.0057
"Dec 02, 2016",1176.92,1171.05,1178.03,1166.20,0.0048
"Dec 01, 2016",1171.30,1173.29,1177.07,1160.77,-0.0015
"Nov 30, 2016",1173.11,1188.72,1195.36,1170.75,-0.0129
"Nov 29, 2016",1188.46,1193.30,1195.06,1180.97,-0.0042
"Nov 28, 2016",1193.44,1183.10,1197.60,1182.96,0.0083
"Nov 25, 2016",1183.63,1184.96,1193.96,1171.96,-0.0003
"Nov 24, 2016",1184.00,1188.11,1191.34,1181.79,-0.0032
"Nov 23, 2016",1187.77,1212.24,1215.05,1181.57,-0.0202
"Nov 22, 2016",1212.24,1214.29,1221.45,1206.24,-0.0015
"Nov 21, 2016",1214.05,1208.10,1218.02,1205.74,0.0044
"Nov 18, 2016",1208.69,1216.39,1218.13,1203.90,-0.0063
"Nov 17, 2016",1216.39,1225.68,1231.80,1211.12,-0.0073
"Nov 16, 2016",1225.30,1228.38,1233.47,1221.60,-0.0023
"Nov 15, 2016",1228.08,1220.24,1231.54,1219.06,0.0064
"Nov 14, 2016",1220.26,1227.91,1231.56,1211.47,-0.0044
"Nov 11, 2016",1225.68,1259.82,1265.50,1219.50,-0.0271
"Nov 10, 2016",1259.76,1277.68,1292.22,1252.28,-0.0143
"Nov 09, 2016",1278.00,1275.45,1337.60,1269.38,0.0019
"Nov 08, 2016",1275.64,1281.66,1290.84,1273.04,-0.0045
"Nov 07, 2016",1281.41,1291.61,1295.90,1277.80,-0.0175
"Nov 04, 2016",1304.25,1302.61,1307.11,1294.65,0.0004
"Nov 03, 2016",1303.75,1297.16,1306.90,1285.51,0.0049
"Nov 02, 2016",1297.39,1287.90,1308.26,1287.50,0.0072
"Nov 01, 2016",1288.15,1277.17,1292.21,1275.55,0.0084
"Oct 31, 2016",1277.38,1278.01,1279.64,1270.89,0.0008
"Oct 28, 2016",1276.30,1268.39,1284.53,1262.42,0.0063
"Oct 27, 2016",1268.30,1267.15,1273.17,1265.40,0.0010
"Oct 26, 2016",1266.99,1273.30,1276.89,1264.58,-0.0058
"Oct 25, 2016",1274.35,1265.67,1277.17,1262.40,0.0078
"Oct 24, 2016",1264.44,1266.21,1272.25,1260.75,-0.0018
"Oct 21, 2016",1266.75,1266.10,1268.43,1261.20,0.0006
"Oct 20, 2016",1266.00,1269.55,1274.02,1264.55,-0.0027
"Oct 19, 2016",1269.40,1262.63,1273.84,1260.24,0.0052
"Oct 18, 2016",1262.84,1256.60,1265.38,1254.90,0.0057
"Oct 17, 2016",1255.70,1250.25,1257.67,1250.25,0.0041
"Oct 14, 2016",1250.55,1258.79,1259.65,1247.51,-0.0060
"Oct 13, 2016",1258.12,1256.14,1262.41,1253.53,0.0022
"Oct 12, 2016",1255.33,1253.45,1259.26,1250.31,0.0017
"Oct 11, 2016",1253.25,1259.06,1262.66,1252.60,-0.0052
"Oct 10, 2016",1259.74,1257.47,1265.35,1256.59,0.0022
"Oct 07, 2016",1256.97,1255.34,1265.74,1241.68,0.0018
"Oct 06, 2016",1254.74,1267.73,1269.94,1250.20,-0.0094
"Oct 05, 2016",1266.70,1269.41,1277.51,1262.12,-0.0013
"Oct 04, 2016",1268.30,1312.18,1313.52,1266.81,-0.0333
"Oct 03, 2016",1311.96,1318.24,1320.11,1309.58,-0.0030
"Sep 30, 2016",1315.96,1320.56,1328.23,1312.83,-0.0033
"Sep 29, 2016",1320.27,1322.08,1326.02,1315.89,-0.0009
"Sep 28, 2016",1321.41,1326.90,1327.74,1317.89,-0.0045
"Sep 27, 2016",1327.36,1337.77,1339.78,1324.81,-0.0079
"Sep 26, 2016",1337.97,1337.07,1342.46,1332.56,0.0003
"Sep 23, 2016",1337.61,1337.69,1341.06,1333.59,0.0002
"Sep 22, 2016",1337.30,1335.12,1344.27,1331.56,0.0003
"Sep 21, 2016",1336.85,1315.10,1337.22,1308.60,0.0165
"Sep 20, 2016",1315.10,1312.80,1318.50,1312.31,0.0013
"Sep 19, 2016",1313.39,1310.77,1318.32,1309.27,0.0023
"Sep 16, 2016",1310.43,1313.91,1318.43,1306.62,-0.0029
"Sep 15, 2016",1314.25,1322.72,1327.53,1309.70,-0.0066
"Sep 14, 2016",1322.97,1318.88,1326.26,1316.13,0.0030
"Sep 13, 2016",1319.05,1327.99,1332.64,1315.72,-0.0065
"Sep 12, 2016",1327.63,1328.29,1330.68,1320.79,-0.0004
"Sep 09, 2016",1328.15,1338.41,1340.03,1327.70,-0.0076
"Sep 08, 2016",1338.35,1345.11,1349.78,1335.54,-0.0051
"Sep 07, 2016",1345.24,1348.67,1353.01,1342.74,-0.0034
"Sep 06, 2016",1349.88,1325.37,1352.16,1324.77,0.0172
"Sep 05, 2016",1327.08,1324.42,1329.32,1322.31,0.0016
"Sep 02, 2016",1325.01,1314.13,1329.09,1309.51,0.0085
"Sep 01, 2016",1313.79,1309.12,1315.38,1302.23,0.0037
"Aug 31, 2016",1308.95,1311.25,1316.54,1305.41,-0.0017
"Aug 30, 2016",1311.15,1323.20,1325.70,1309.15,-0.0093
"Aug 29, 2016",1323.41,1320.47,1325.43,1315.10,0.0016
"Aug 26, 2016",1321.33,1321.89,1341.54,1318.89,-0.0003
"Aug 25, 2016",1321.70,1323.75,1327.50,1317.96,-0.0015
"Aug 24, 2016",1323.75,1337.88,1340.52,1323.70,-0.0107
"Aug 23, 2016",1338.10,1339.34,1345.45,1335.65,-0.0007
"Aug 22, 2016",1339.02,1340.83,1341.65,1332.10,-0.0021
"Aug 19, 2016",1341.78,1352.91,1353.44,1337.93,-0.0078
"Aug 18, 2016",1352.34,1349.05,1356.60,1345.84,0.0027
"Aug 17, 2016",1348.66,1345.70,1352.07,1337.70,0.0019
"Aug 16, 2016",1346.08,1339.69,1358.38,1339.47,0.0050
"Aug 15, 2016",1339.36,1338.08,1344.21,1335.95,0.0024
"Aug 12, 2016",1336.19,1338.70,1356.28,1333.98,-0.0020
"Aug 11, 2016",1338.87,1347.26,1353.78,1335.93,-0.0058
"Aug 10, 2016",1346.67,1340.95,1357.57,1340.30,0.0044
"Aug 09, 2016",1340.75,1334.85,1343.24,1330.47,0.0040
"Aug 08, 2016",1335.38,1335.18,1338.53,1329.84,-0.0003
"Aug 05, 2016",1335.80,1360.72,1365.51,1334.87,-0.0187
"Aug 04, 2016",1361.20,1358.41,1365.45,1348.90,0.0024
"Aug 03, 2016",1357.90,1363.65,1366.85,1354.16,-0.0042
"Aug 02, 2016",1363.68,1353.47,1367.81,1347.06,0.0077
"Aug 01, 2016",1353.21,1349.88,1355.22,1346.24,0.0017
"Jul 29, 2016",1350.91,1335.75,1355.42,1330.00,0.0113
"Jul 28, 2016",1335.79,1339.38,1345.53,1332.23,-0.0030
"Jul 27, 2016",1339.86,1320.04,1342.62,1315.74,0.0148
"Jul 26, 2016",1320.32,1315.59,1325.08,1313.83,0.0036
"Jul 25, 2016",1315.56,1322.59,1324.12,1312.43,-0.0052
"Jul 22, 2016",1322.38,1330.94,1334.22,1319.58,-0.0065
"Jul 21, 2016",1331.09,1316.31,1334.38,1310.95,0.0115
"Jul 20, 2016",1315.95,1331.81,1336.34,1312.49,-0.0121
"Jul 19, 2016",1332.13,1328.51,1335.29,1325.61,0.0025
"Jul 18, 2016",1328.79,1332.81,1335.70,1323.84,-0.0068
"Jul 15, 2016",1337.85,1336.31,1338.90,1322.55,0.0021
"Jul 14, 2016",1335.10,1344.01,1347.10,1320.22,-0.0058
"Jul 13, 2016",1342.85,1332.40,1345.60,1327.70,0.0084
"Jul 12, 2016",1331.65,1355.16,1358.20,1330.15,-0.0174
"Jul 11, 2016",1355.25,1368.71,1375.11,1351.20,-0.0085
"Jul 08, 2016",1366.80,1359.21,1369.09,1336.08,0.0046
"Jul 07, 2016",1360.60,1363.56,1370.26,1350.80,-0.0024
"Jul 06, 2016",1363.89,1356.74,1375.30,1356.23,0.0057
"Jul 05, 2016",1356.14,1351.15,1357.71,1338.43,0.0040
"Jul 04, 2016",1350.78,1342.58,1357.97,1338.34,0.0063
"Jul 01, 2016",1342.30,1323.38,1344.60,1320.88,0.0152
"Jun 30, 2016",1322.18,1317.71,1324.11,1312.95,0.0025
"Jun 29, 2016",1318.89,1312.39,1328.23,1311.29,0.0049
"Jun 28, 2016",1312.51,1324.45,1326.39,1305.62,-0.0093
"Jun 27, 2016",1324.80,1326.26,1335.70,1317.85,0.0067
"Jun 24, 2016",1315.98,1253.86,1358.70,1251.66,0.0480
"Jun 23, 2016",1255.65,1264.31,1271.65,1255.46,-0.0084
"Jun 22, 2016",1266.31,1268.45,1271.00,1261.41,-0.0017
"Jun 21, 2016",1268.44,1288.68,1294.38,1264.48,-0.0168
"Jun 20, 2016",1290.15,1285.80,1292.36,1277.74,-0.0065
"Jun 17, 2016",1298.60,1279.35,1299.88,1277.19,0.0152
"Jun 16, 2016",1279.14,1293.51,1316.11,1278.77,-0.0096
"Jun 15, 2016",1291.49,1285.14,1297.09,1278.43,0.0044
"Jun 14, 2016",1285.85,1283.39,1290.18,1276.38,0.0014
"Jun 13, 2016",1284.05,1274.05,1287.40,1272.70,0.0077
"Jun 10, 2016",1274.20,1269.41,1278.10,1264.47,0.0040
"Jun 09, 2016",1269.15,1262.55,1272.06,1257.56,0.0056
"Jun 08, 2016",1262.14,1244.64,1264.19,1243.09,0.0147
"Jun 07, 2016",1243.85,1245.56,1246.66,1234.90,-0.0011
"Jun 06, 2016",1245.24,1242.79,1248.79,1239.93,0.0006
"Jun 03, 2016",1244.49,1211.16,1244.91,1207.01,0.0277
"Jun 02, 2016",1210.95,1213.62,1218.05,1209.99,-0.0020
"Jun 01, 2016",1213.35,1216.40,1221.25,1206.50,-0.0016
"May 31, 2016",1215.24,1206.45,1218.86,1206.20,0.0080
"May 30, 2016",1205.58,1213.38,1213.83,1199.97,-0.0056
"May 27, 2016",1212.40,1219.86,1223.70,1206.70,-0.0064
"May 26, 2016",1220.15,1223.40,1234.01,1218.55,-0.0033
"May 25, 2016",1224.18,1227.00,1230.21,1217.65,-0.0023
"May 24, 2016",1227.00,1249.21,1251.26,1226.53,-0.0178
"May 23, 2016",1249.24,1251.41,1256.36,1243.39,-0.0024
"May 20, 2016",1252.30,1255.24,1259.98,1248.70,-0.0022
"May 19, 2016",1255.10,1258.60,1261.92,1245.00,-0.0025
"May 18, 2016",1258.30,1279.71,1281.51,1255.05,-0.0170
"May 17, 2016",1280.00,1274.06,1282.50,1269.50,0.0048
"May 16, 2016",1273.86,1272.51,1288.60,1271.33,0.0002
"May 13, 2016",1273.60,1263.61,1276.60,1263.51,0.0080
"May 12, 2016",1263.49,1277.80,1280.99,1263.49,-0.0111
"May 11, 2016",1277.69,1265.73,1279.18,1264.79,0.0089
"May 10, 2016",1266.40,1264.11,1269.50,1257.65,0.0020
"May 09, 2016",1263.85,1284.93,1287.98,1261.09,-0.0193
"May 06, 2016",1288.70,1278.50,1296.10,1274.40,0.0083
"May 05, 2016",1278.05,1279.85,1286.38,1269.24,-0.0011
"May 04, 2016",1279.49,1285.99,1289.68,1271.64,-0.0051
"May 03, 2016",1286.00,1291.76,1302.40,1282.46,-0.0043
"May 02, 2016",1291.60,1293.69,1303.98,1287.48,-0.0017
"Apr 29, 2016",1293.74,1266.27,1296.49,1265.14,0.0215
"Apr 28, 2016",1266.48,1245.66,1270.10,1238.05,0.0164
"Apr 27, 2016",1246.10,1242.60,1251.30,1240.66,0.0021
"Apr 26, 2016",1243.44,1238.57,1245.15,1231.95,0.0045
"Apr 25, 2016",1237.90,1232.10,1242.30,1230.10,0.0045
"Apr 22, 2016",1232.30,1247.44,1252.98,1227.35,-0.0133
"Apr 21, 2016",1248.85,1243.49,1270.48,1242.88,0.0039
"Apr 20, 2016",1244.05,1251.00,1258.75,1242.60,-0.0052
"Apr 19, 2016",1250.50,1232.46,1257.20,1227.70,0.0154
"Apr 18, 2016",1231.55,1234.10,1242.00,1230.16,-0.0020
"Apr 15, 2016",1234.05,1227.55,1236.29,1225.29,0.0054
"Apr 14, 2016",1227.39,1242.05,1244.38,1223.79,-0.0127
"Apr 13, 2016",1243.14,1255.88,1257.18,1240.24,-0.0102
"Apr 12, 2016",1255.94,1259.05,1262.98,1251.29,-0.0016
"Apr 11, 2016",1257.95,1239.79,1259.10,1239.79,0.0142
"Apr 08, 2016",1240.39,1240.18,1243.18,1229.62,-0.0002
"Apr 07, 2016",1240.69,1223.16,1243.90,1222.70,0.0150
"Apr 06, 2016",1222.35,1231.86,1232.41,1217.20,-0.0071
"Apr 05, 2016",1231.14,1215.31,1237.05,1214.90,0.0130
"Apr 04, 2016",1215.40,1220.35,1223.35,1214.70,-0.0058
"Apr 01, 2016",1222.49,1232.68,1235.36,1208.84,-0.0083
"Mar 31, 2016",1232.70,1226.06,1240.05,1224.81,0.0064
"Mar 30, 2016",1224.85,1241.30,1243.30,1223.33,-0.0142
"Mar 29, 2016",1242.55,1221.40,1243.65,1215.65,0.0176
"Mar 28, 2016",1221.05,1214.51,1222.96,1208.55,0.0038
"Mar 25, 2016",1216.47,1216.47,1216.47,1216.47,-0.0004
"Mar 24, 2016",1216.99,1221.20,1224.40,1213.01,-0.0026
"Mar 23, 2016",1220.17,1248.18,1249.47,1215.47,-0.0226
"Mar 22, 2016",1248.38,1244.22,1259.97,1242.47,0.0037
"Mar 21, 2016",1243.74,1254.70,1256.12,1240.76,-0.0092
"Mar 18, 2016",1255.30,1258.16,1267.22,1248.30,-0.0021
"Mar 17, 2016",1257.90,1261.70,1271.65,1254.65,-0.0041
"Mar 16, 2016",1263.08,1232.84,1264.38,1227.24,0.0249
"Mar 15, 2016",1232.38,1234.68,1237.58,1226.08,-0.0023
"Mar 14, 2016",1235.28,1250.98,1261.09,1229.28,-0.0105
"Mar 11, 2016",1248.44,1271.44,1282.89,1248.44,-0.0181
"Mar 10, 2016",1271.44,1252.89,1273.79,1237.44,0.0148
"Mar 09, 2016",1252.94,1261.30,1264.99,1243.87,-0.0065
"Mar 08, 2016",1261.10,1267.49,1278.19,1260.04,-0.0050
"Mar 07, 2016",1267.39,1259.48,1273.29,1256.68,0.0063
"Mar 04, 2016",1259.44,1263.89,1279.98,1250.29,-0.0034
"Mar 03, 2016",1263.69,1240.30,1267.44,1237.34,0.0189
"Mar 02, 2016",1240.30,1232.35,1244.29,1224.48,0.0065
"Mar 01, 2016",1232.26,1238.19,1249.00,1227.44,-0.0047
"Feb 29, 2016",1238.14,1222.73,1241.29,1217.98,0.0127
"Feb 26, 2016",1222.60,1234.44,1240.05,1211.59,-0.0098
"Feb 25, 2016",1234.64,1229.44,1243.09,1221.18,0.0043
"Feb 24, 2016",1229.35,1227.39,1253.30,1221.93,0.0015
"Feb 23, 2016",1227.46,1208.76,1227.56,1207.20,0.0155
"Feb 22, 2016",1208.74,1226.14,1226.35,1202.02,-0.0158
"Feb 19, 2016",1228.19,1233.12,1234.79,1219.79,-0.0034
"Feb 18, 2016",1232.35,1209.16,1239.90,1200.75,0.0192
"Feb 17, 2016",1209.14,1200.19,1213.88,1195.79,0.0073
"Feb 16, 2016",1200.35,1209.32,1217.18,1190.79,-0.0079
"Feb 15, 2016",1209.95,1232.81,1234.82,1202.30,-0.0227
"Feb 12, 2016",1238.05,1246.94,1249.05,1232.23,-0.0071
"Feb 11, 2016",1246.89,1197.44,1260.98,1196.21,0.0413
"Feb 10, 2016",1197.49,1188.95,1197.74,1181.29,0.0073
"Feb 09, 2016",1188.85,1191.14,1199.29,1185.48,-0.0019
"Feb 08, 2016",1191.14,1170.89,1200.98,1164.09,0.0149
"Feb 05, 2016",1173.69,1155.74,1174.90,1145.36,0.0155
"Feb 04, 2016",1155.74,1142.95,1157.59,1139.43,0.0112
"Feb 03, 2016",1142.93,1129.16,1146.00,1124.35,0.0122
"Feb 02, 2016",1129.12,1128.82,1130.70,1122.44,0.0002
"Feb 01, 2016",1128.85,1117.88,1130.09,1116.24,0.0097
"Jan 29, 2016",1118.04,1115.16,1118.50,1108.90,0.0026
"Jan 28, 2016",1115.14,1125.57,1126.01,1111.96,-0.0093
"Jan 27, 2016",1125.59,1120.36,1128.20,1114.90,0.0045
"Jan 26, 2016",1120.57,1108.02,1123.30,1107.17,0.0113
"Jan 25, 2016",1108.05,1097.85,1109.05,1097.35,0.0089
"Jan 22, 2016",1098.30,1101.60,1102.98,1093.98,-0.0030
"Jan 21, 2016",1101.60,1101.04,1104.98,1092.54,0.0005
"Jan 20, 2016",1101.02,1087.10,1109.60,1086.73,0.0128
"Jan 19, 2016",1087.12,1088.84,1094.70,1082.95,-0.0016
"Jan 18, 2016",1088.90,1089.51,1093.26,1087.25,-0.0002
"Jan 15, 2016",1089.10,1077.94,1097.59,1076.18,0.0103
"Jan 14, 2016",1078.00,1093.52,1095.36,1071.40,-0.0142
"Jan 13, 2016",1093.49,1087.29,1095.68,1079.64,0.0059
"Jan 12, 2016",1087.05,1094.30,1099.54,1083.61,-0.0066
"Jan 11, 2016",1094.26,1104.19,1108.51,1093.91,-0.0090
"Jan 08, 2016",1104.24,1109.45,1112.40,1093.93,-0.0045
"Jan 07, 2016",1109.25,1094.45,1110.20,1091.09,0.0135
"Jan 06, 2016",1094.45,1077.55,1095.45,1074.70,0.0156
"Jan 05, 2016",1077.66,1074.66,1082.30,1072.70,0.0028
"Jan 04, 2016",1074.70,1065.36,1083.70,1061.90,0.0132
"Jan 01, 2016",1060.74,1061.21,1061.41,1060.74,-0.0005
"Dec 31, 2015",1061.30,1061.38,1063.68,1058.38,-0.0001
"Dec 30, 2015",1061.45,1069.38,1072.85,1059.55,-0.0071
"Dec 29, 2015",1068.99,1069.20,1075.79,1067.29,-0.0001
"Dec 28, 2015",1069.05,1076.00,1077.15,1066.30,-0.0063
"Dec 25, 2015",1075.88,1075.88,1075.88,1075.88,0.0000
"Dec 24, 2015",1075.88,1070.90,1077.85,1070.05,0.0052
"Dec 23, 2015",1070.35,1072.21,1075.75,1068.25,-0.0019
"Dec 22, 2015",1072.36,1078.41,1081.00,1071.85,-0.0056
"Dec 21, 2015",1078.44,1065.94,1081.88,1063.88,0.0115
"Dec 18, 2015",1066.19,1051.72,1070.79,1051.05,0.0137
"Dec 17, 2015",1051.74,1072.85,1073.09,1047.64,-0.0198
"Dec 16, 2015",1072.94,1060.73,1078.59,1060.64,0.0115
"Dec 15, 2015",1060.74,1062.89,1068.89,1059.59,-0.0020
"Dec 14, 2015",1062.90,1073.69,1077.70,1062.77,-0.0112
"Dec 11, 2015",1074.89,1071.60,1079.98,1062.38,0.0031
"Dec 10, 2015",1071.54,1073.21,1076.46,1069.70,-0.0016
"Dec 09, 2015",1073.21,1074.74,1085.60,1069.59,-0.0014
"Dec 08, 2015",1074.69,1070.49,1078.85,1067.63,0.0040
"Dec 07, 2015",1070.39,1086.01,1087.00,1070.06,-0.0153
"Dec 04, 2015",1086.99,1062.39,1089.09,1058.14,0.0230
"Dec 03, 2015",1062.57,1053.71,1065.80,1046.25,0.0084
"Dec 02, 2015",1053.69,1069.49,1071.55,1050.63,-0.0148
"Dec 01, 2015",1069.49,1064.55,1074.72,1063.38,0.0048
"Nov 30, 2015",1064.42,1057.80,1068.90,1053.10,0.0053
"Nov 27, 2015",1058.81,1071.59,1073.90,1052.86,-0.0125
"Nov 26, 2015",1072.25,1071.91,1075.46,1070.35,0.0008
"Nov 25, 2015",1071.39,1075.55,1080.85,1067.75,-0.0038
"Nov 24, 2015",1075.49,1069.24,1080.89,1068.99,0.0058
"Nov 23, 2015",1069.34,1077.01,1077.01,1067.00,-0.0081
"Nov 20, 2015",1078.10,1082.30,1087.80,1075.68,-0.0040
"Nov 19, 2015",1082.40,1071.15,1086.50,1069.75,0.0105
"Nov 18, 2015",1071.14,1070.30,1073.18,1065.34,0.0007
"Nov 17, 2015",1070.37,1082.86,1084.82,1065.59,-0.0115
"Nov 16, 2015",1082.85,1088.14,1098.29,1081.32,-0.0007
"Nov 13, 2015",1083.64,1085.05,1088.29,1080.04,-0.0013
"Nov 12, 2015",1085.05,1086.26,1089.60,1074.66,-0.0010
"Nov 11, 2015",1086.14,1089.85,1093.69,1084.04,-0.0035
"Nov 10, 2015",1089.91,1092.01,1094.90,1085.45,-0.0020
"Nov 09, 2015",1092.10,1089.94,1095.88,1088.34,0.0032
"Nov 06, 2015",1088.64,1103.89,1110.68,1085.29,-0.0139
"Nov 05, 2015",1103.95,1107.56,1111.61,1102.75,-0.0032
"Nov 04, 2015",1107.44,1117.63,1122.85,1106.38,-0.0091
"Nov 03, 2015",1117.60,1133.60,1138.30,1114.48,-0.0142
"Nov 02, 2015",1133.75,1141.49,1143.01,1132.75,-0.0076
"Oct 30, 2015",1142.38,1148.04,1150.47,1139.48,-0.0031
"Oct 29, 2015",1145.91,1156.09,1162.76,1144.60,-0.0088
"Oct 28, 2015",1156.10,1166.75,1182.90,1152.40,-0.0093
"Oct 27, 2015",1166.95,1162.96,1168.90,1160.91,0.0032
"Oct 26, 2015",1163.20,1164.45,1169.60,1162.30,-0.0009
"Oct 23, 2015",1164.26,1165.61,1179.80,1159.16,-0.0015
"Oct 22, 2015",1166.05,1167.06,1172.20,1162.90,-0.0009
"Oct 21, 2015",1167.10,1175.81,1179.60,1163.90,-0.0077
"Oct 20, 2015",1176.11,1171.00,1180.70,1167.15,0.0048
"Oct 19, 2015",1170.45,1176.00,1177.90,1168.25,-0.0057
"Oct 16, 2015",1177.20,1182.21,1184.50,1174.25,-0.0050
"Oct 15, 2015",1183.11,1184.10,1191.04,1176.37,-0.0018
"Oct 14, 2015",1185.19,1168.59,1190.38,1164.05,0.0140
"Oct 13, 2015",1168.80,1163.55,1169.00,1151.56,0.0041
"Oct 12, 2015",1164.00,1155.71,1169.40,1154.90,0.0056
"Oct 09, 2015",1157.53,1139.10,1160.20,1138.80,0.0163
"Oct 08, 2015",1138.96,1145.49,1151.60,1136.90,-0.0056
"Oct 07, 2015",1145.40,1146.96,1153.70,1141.96,-0.0015
"Oct 06, 2015",1147.11,1135.65,1151.61,1135.11,0.0100
"Oct 05, 2015",1135.75,1137.71,1141.95,1129.73,-0.0021
"Oct 02, 2015",1138.14,1114.08,1141.90,1104.52,0.0221
"Oct 01, 2015",1113.55,1115.14,1119.29,1111.13,-0.0013
"Sep 30, 2015",1115.00,1127.46,1128.20,1112.00,-0.0111
"Sep 29, 2015",1127.46,1132.25,1134.90,1124.35,-0.0041
"Sep 28, 2015",1132.05,1145.80,1148.30,1128.10,-0.0124
"Sep 25, 2015",1146.24,1150.97,1151.18,1140.84,-0.0067
"Sep 24, 2015",1154.01,1130.61,1156.70,1130.45,0.0209
"Sep 23, 2015",1130.40,1124.10,1134.40,1121.75,0.0050
"Sep 22, 2015",1124.80,1133.16,1136.60,1121.18,-0.0075
"Sep 21, 2015",1133.30,1139.40,1140.10,1130.00,-0.0054
"Sep 18, 2015",1139.40,1130.85,1141.90,1127.30,0.0071
"Sep 17, 2015",1131.40,1118.89,1133.40,1115.40,0.0106
"Sep 16, 2015",1119.55,1105.50,1124.70,1103.95,0.0128
"Sep 15, 2015",1105.40,1108.19,1109.80,1102.91,-0.0031
"Sep 14, 2015",1108.80,1107.80,1110.70,1103.40,0.0008
"Sep 11, 2015",1107.90,1111.56,1113.40,1098.75,-0.0033
"Sep 10, 2015",1111.55,1106.81,1115.30,1104.00,0.0049
"Sep 09, 2015",1106.10,1121.96,1125.80,1101.51,-0.0140
"Sep 08, 2015",1121.80,1119.30,1126.80,1118.45,0.0021
"Sep 07, 2015",1119.47,1123.22,1124.88,1116.58,-0.0031
"Sep 04, 2015",1123.00,1125.25,1130.20,1117.15,-0.0020
"Sep 03, 2015",1125.25,1134.01,1134.50,1121.75,-0.0078
"Sep 02, 2015",1134.05,1139.49,1143.00,1132.31,-0.0053
"Sep 01, 2015",1140.11,1135.01,1147.57,1134.51,0.0049
"Aug 31, 2015",1134.50,1133.25,1136.80,1125.96,0.0005
"Aug 28, 2015",1133.96,1125.80,1141.20,1123.70,0.0073
"Aug 27, 2015",1125.71,1125.65,1129.80,1118.15,0.0001
"Aug 26, 2015",1125.55,1141.15,1147.00,1117.75,-0.0132
"Aug 25, 2015",1140.65,1155.45,1157.20,1134.90,-0.0125
"Aug 24, 2015",1155.05,1162.35,1167.90,1146.75,-0.0052
"Aug 21, 2015",1161.05,1153.91,1168.80,1148.85,0.0068
"Aug 20, 2015",1153.16,1133.95,1154.50,1132.81,0.0165
"Aug 19, 2015",1134.46,1118.01,1134.66,1116.35,0.0147
"Aug 18, 2015",1118.01,1117.91,1121.60,1109.55,0.0003
"Aug 17, 2015",1117.66,1114.35,1123.05,1113.70,0.0032
"Aug 14, 2015",1114.11,1115.16,1121.40,1111.81,-0.0008
"Aug 13, 2015",1115.05,1125.46,1126.71,1113.42,-0.0091
"Aug 12, 2015",1125.30,1108.91,1125.80,1101.75,0.0147
"Aug 11, 2015",1109.01,1104.41,1119.40,1093.65,0.0041
"Aug 10, 2015",1104.51,1094.39,1109.20,1089.80,0.0094
"Aug 07, 2015",1094.20,1089.40,1099.90,1083.16,0.0044
